node1	node2	node1_type	node2_type	node1_prize	node2_prize	node1_pem	node2_pem	is_ct_edge	cost
Cav1	Emcn	Endothelial	Endothelial	0.021715324562663292	0.034886787994141466	0.4590733548123352	0.7933368392536589	FALSE	0.9083680496254738
Arih1	Rap1b	Endothelial	Endothelial	0.01073968611100659	0.011432021875190917	0.19698516143446493	0.23296463728370254	FALSE	0.9161873832421723
Cd320	Eng	Endothelial	Endothelial	0.019794330326488207	0.02383576377482	0.6003497638610797	0.6951066024842352	FALSE	0.8998242967544502
Nfat5	Sun1	Endothelial	Endothelial	0.01220820728867136	0.009949154441936411	0.24950662541737204	0.17515891696875802	FALSE	0.9348243617837345
Grn	Lmcd1	Endothelial	Endothelial	0.013966199796137025	0.03458785246841972	0.08882371281260835	0.6265517346186227	FALSE	0.8504978080724872
Dll4	Adgrl4	Endothelial	Endothelial	0.10222588143056828	0.02343463818341001	0.7314063573111675	0.7108150660526793	FALSE	0.8450009111887313
Rasip1	Heg1	Endothelial	Endothelial	0.041667771969777286	0.020981274891065996	0.8029874646455017	0.6111186586984169	FALSE	0.889386552593891
Ace	Efcab14	Endothelial	Endothelial	0.020724079221879705	0.018574486268195755	0.7545299985986553	0.541420394809637	FALSE	0.8922601907338674
Acvrl1	Luzp1	Endothelial	Endothelial	0.098176045579551	0.022921899679120308	0.6404812217483362	0.5034540378672356	FALSE	0.9190185925022815
Cldn5	Cav1	Endothelial	Endothelial	0.033255771779914754	0.021715324562663292	0.8365482155685393	0.4590733548123352	FALSE	0.9279017806138518
Ace	Igfbp3	Endothelial	Endothelial	0.020724079221879705	0.028268683949948425	0.7545299985986553	0.39871276360772373	FALSE	0.927309253048338
Rab11a	Tm4sf18	Endothelial	Endothelial	0.011430842699106774	0.021582056153559452	0.2586526387917908	0.8322374214499471	FALSE	0.8891168563018367
Ssbp4	Igf2bp2	Endothelial	Endothelial	0.009930741210145214	0.011568402921025093	0.1797704842642857	0.1695655301990925	FALSE	0.8797118438174104
Cyth2	Atp2b1	Endothelial	Endothelial	0.012710508786951612	0.015055319510425234	0.26129526013312315	0.2511799301326409	FALSE	0.8941540712698143
Unc5b	Notch4	Endothelial	Endothelial	0.0238745690546805	0.12195269730343951	0.6344005182207273	0.8475447638819485	FALSE	0.8958218551461802
Ramp2	Stom	Endothelial	Endothelial	0.023168212874655245	0.01619760058507084	0.7252804445391322	0.3497981675248381	FALSE	0.8848240235397509
Cd99	Tinagl1	Pericytes	Pericytes	0.022809307963776927	0.022793856134121184	0.16574561618001857	0.5964495862591157	FALSE	0.8961207079124922
Tjp1	Rock2	Endothelial	Endothelial	0.017609495162776552	0.013641732025787095	0.3955805977518025	0.2530232455962801	FALSE	0.903508466728132
Acvrl1	Tacc1	Endothelial	Endothelial	0.098176045579551	0.01106218340742767	0.6404812217483362	0.25525364381247123	FALSE	0.8873489039002624
Grn	Kdr	Endothelial	Endothelial	0.013966199796137025	0.13671903125444942	0.08882371281260835	0.8559208426988136	FALSE	0.9029938788371028
Col4a1	Hspg2	Endothelial	Endothelial	0.05931515314960636	0.0990187856008458	0.38295894041073786	0.7385129636271442	FALSE	0.8830666179419364
Slc9a3r2	Gsn	Endothelial	Endothelial	0.02069699988711708	0.01635361262351085	0.5130183219062796	0.3501854686088033	FALSE	0.8980234948445952
Nfat5	Yy1	Endothelial	Endothelial	0.01220820728867136	0.00990491386277453	0.24950662541737204	0.11474090084594922	FALSE	0.8654095914569898
C2cd4b	Dusp1	Endothelial	Endothelial	0.02758926817048049	0.01022467438849791	0.844920725423219	0.25406573838438884	FALSE	0.9054349315367302
Grn	Arpc1b	Endothelial	Endothelial	0.013966199796137025	0.010734521861863001	0.08882371281260835	0.2303420071578614	FALSE	0.9286945861268079
Mmrn2	Tie1	Endothelial	Endothelial	0.04626278359866128	0.037582115679399224	0.8692302177882916	0.870362599815591	FALSE	0.9403972765580715
Angpt2	Itga5	Pericytes	Endothelial	0.10103842890538346	0.07923276532499786	0.777686821570688	0.5733028004291383	TRUE	0.8795189522830761
Bcam	Cd34	Endothelial	Endothelial	0.022225823578631676	0.10900185799467098	0.40681913373450795	0.8227395734230055	FALSE	0.8855855278328848
Wnk1	Frmd4a	Endothelial	Endothelial	0.01322411342377882	0.010857978900845163	0.2936496780501244	0.3421672974453271	FALSE	0.9020352739099669
Jag1	Notch4	Pericytes	Endothelial	0.05115874940227111	0.12195269730343951	0.42967165437987537	0.8475447638819485	TRUE	0.934586608772197
Jag2	Epas1	Endothelial	Endothelial	0.10826000369654488	0.024954129084219876	0.8466914346378706	0.6463662003042672	FALSE	0.903682499737937
Rnase1	Cav1	Endothelial	Endothelial	0.01560969593559542	0.021715324562663292	0.5626072705297172	0.4590733548123352	FALSE	0.8953818552313133
Lama5	Itga7	Endothelial	Pericytes	0.027888634191504738	0.08538236944649502	0.23287177082077343	0.7462261429138074	TRUE	0.9326127104268117
Cyth2	Rgl2	Endothelial	Endothelial	0.012710508786951612	0.016625030796904968	0.26129526013312315	0.4112461796382984	FALSE	0.9039603844873229
Sox7	Emcn	Endothelial	Endothelial	0.03293831225012931	0.034886787994141466	0.8471747598314981	0.7933368392536589	FALSE	0.9074714118293964
Stk25	Rock2	Endothelial	Endothelial	0.011202842331047817	0.013641732025787095	0.2257532885080609	0.2530232455962801	FALSE	0.8994464947931972
